date,temperature_2m_above_ground,specific_humidity_2m_above_ground,relative_humidity_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,precipitable_water_entire_atmosphere,total_precipitation_surface,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg,year,population,water_availability
2018-08-11,25.65463747937744,0.0187205236630663,87.18379680229178,3.713914576199735,0.1189058458478782,61.272854367893366,,Algeirs,0.0222347860845426,303.6710887908936,0.0021815738475803,5.788974644834374e-07,1.6352535575000123e-05,0.0,1.7734876663174268e-05,615.5219507853191,-41.74539643923442,3.764594026406606,104.2218955039978,43.74307511647542,0.0,1.1911387958936833e-07,0.0,303.6710887908936,813.5880701700846,198.06607189178467,3.802783829967181,0.0,193.47428086598717,8.034431281167541e-07,813.5902264912921,2018,2694000,25769776438.55194
2018-08-12,25.174137256071333,0.018369869504271,87.57748091399252,3.700001467374877,0.4194964525573695,60.326420258341166,,Algeirs,0.0194725665651882,304.17554397583007,0.0016990742641307,4.69782214196357e-07,1.6344149423730413e-05,0.0,1.7843924797489305e-05,614.3991236368814,-42.2304854075114,6.666086188952128,88.72630437215169,44.012044493357344,0.0,2.016430054226544e-08,0.0,304.17554397583007,812.5055857340495,198.1063020706177,3.682076185941696,0.0,181.6341320037842,1.0299932909537308e-06,812.5071245829265,2018,2694000,25734663164.90348
2018-08-13,24.71620937939634,0.0180299431046229,88.31435600610995,2.396251165040398,1.2654715320855847,57.97507285271492,,Algeirs,0.0164490210435663,304.2683067321778,0.0009880646864379135,1.539238443371005e-07,1.6700112905709832e-05,0.0,1.79847297734644e-05,613.2892684936523,-60.985761706034346,6.208170294761657,106.03637345631918,44.35933130582174,0.0,9.002155799154678e-10,0.0,304.2683067321778,811.0193417867025,197.73007373809813,3.595191155870756,0.0,217.5891086578369,1.1306916613366505e-06,811.0203366597494,2018,2694000,25686462722.45155
2018-08-14,24.869878348625797,0.018064171223499,87.79037429405973,2.653749963441482,0.318091180583727,58.140398282323645,,Algeirs,0.021755099738948,303.2135498046875,0.0005151839390843331,1.93031328773093e-08,1.3518160892544982e-05,0.0,1.4441625341987676e-05,612.1887222290038,-55.53195842107137,1.1711811989545822,122.70758339564004,35.62027015686035,0.0,4.1993634423397495e-11,0.0,303.2135498046875,809.6198143005371,197.43104731241863,3.626906979084015,0.0,215.0296276092529,9.041612018497364e-07,809.620317586263,2018,2694000,25641075254.789722
2018-08-15,25.20523104848804,0.0185275478040743,88.26527526076751,2.16328540899416,-0.6109853617191842,61.121766461371934,,Algeirs,0.0283834068958337,301.83222783406575,0.0050807203030368,1.5240835059178912e-06,1.3285939735396825e-05,0.0,1.5590889116386582e-05,611.1057996114097,-45.93342415491741,-2.939562209447225,121.42090177536012,38.45492506027222,0.0,3.1095614168770897e-08,0.0,301.83222783406575,808.5928161621094,197.48693021138504,3.7169769366582233,0.0,202.8670661926269,7.808662381073953e-07,808.5978268941243,2018,2694000,25607926946.95389
2018-08-16,25.05824945541538,0.0188443695851339,90.50873716842334,-0.6447088478518629,-2.168867753257393,64.1270359274001,,Algeirs,0.0258801628680278,301.7806378682455,0.0007127641680805634,1.0305179773221581e-07,1.4322565812108224e-05,0.0,1.533336626759289e-05,610.0439529418945,-63.78891124725342,0.8553138487040995,119.73572069803872,37.819745747248334,0.0,4.3703633504389246e-10,0.0,301.7806378682455,807.3591621398925,197.31519838968916,3.62220886349678,0.0,222.19981575012207,9.077493360839146e-07,807.3598759969076,2018,2694000,25567793596.360016
2018-08-17,25.297383515844352,0.0194383131831787,91.81118111856684,-1.735897896316422,-0.8238931006615557,62.09546725837357,,Algeirs,0.0180595654683808,302.00357042948406,0.0044033359289945,8.430633888186398e-07,1.4392314653832727e-05,0.0,1.59646592048072e-05,608.9951477050781,-50.25345247586568,2.4970101137955982,108.62556295394896,39.376829353968304,0.0,6.985433949798411e-08,0.0,302.00357042948406,806.2292559305827,197.2341962814331,3.700488449136416,0.0,200.75389328002927,7.292811224246519e-07,806.2337552388508,2018,2694000,25531285686.96252
2018-08-18,24.970186197596373,0.0185463408524904,89.70636675429455,1.3711590667294145,0.5413137370110298,58.98615689761925,,Algeirs,0.023309094683888,301.383341217041,0.0110723217832855,1.9459473037386488e-06,1.3672801533933429e-05,0.0,1.6367090370295043e-05,607.9712188720704,-44.1698499361674,-1.1896153971552847,121.74945198694864,40.369431432088206,0.0,5.3270894406765034e-08,0.0,301.383341217041,805.6094645182292,197.63824958801268,3.7917126079400383,0.0,205.0971181233724,7.483418904700538e-07,805.6205070495605,2018,2694000,25511404684.705338
2018-08-19,25.098286756173835,0.0188905175173617,90.74366262500016,2.698698357482341,0.4594526895206585,61.77328037037809,,Algeirs,0.0285356397197271,300.8826680501302,0.0023365659988485,2.81483086202646e-07,1.2431198611769407e-05,0.0,1.3491715458258114e-05,606.9763259887695,-46.980960305531816,-0.9010399725288152,127.65094270706176,33.27731637954712,0.0,3.910012486008085e-09,0.0,300.8826680501302,804.5374837239584,197.56124191284175,3.689391764005025,0.0,207.00741526285805,7.790338580300944e-07,804.5398895263672,2018,2694000,25476371952.7822
2018-08-20,25.345723715605423,0.018962376553492,89.73630527900723,1.8005065436225407,-0.724677531536835,63.283090258248606,,Algeirs,0.0204041118423144,300.79727567036946,0.0030597968579968,9.698611833641737e-07,1.2169131476487868e-05,0.0,1.3809141394934462e-05,605.9944135030111,-48.92074664433797,0.8835253955175479,112.35739447275796,34.06025241216023,0.0,2.1220599869901473e-08,0.0,300.79727567036946,803.5075815836589,197.51308701833088,3.720080551505089,0.0,196.22283604939776,6.701503214356918e-07,803.5105631510418,2018,2694000,25443002037.715824
2018-08-21,24.83535435181557,0.0189284983211242,92.06572910361768,0.5926145789405891,-1.1427219719880062,65.05506687581526,,Algeirs,0.0222476650883133,301.1883281707764,0.0011581297658267,9.957938789106889e-08,1.2649882986200586e-05,0.0,1.349826949687364e-05,605.028279876709,-58.236720387140906,1.7208818967143695,117.23500843048096,33.29348166783651,0.0,1.692914051420099e-10,0.0,301.1883281707764,802.4485407511394,197.42039470672609,3.671589164932569,0.0,210.48483009338375,7.488068189657563e-07,802.4498110453287,2018,2694000,25408613326.299652
2018-08-22,24.132400114266048,0.0182098212508219,92.2706800939008,2.489896769523367,0.9589257434187872,62.77297985537425,,Algeirs,0.0216730734022955,301.3633728027344,0.0018087686893219,4.4007824572626457e-07,1.2548418158075946e-05,0.0,1.3670582908768364e-05,604.0735829671224,-57.61091844240824,2.950646897157033,116.45788383483888,33.718490012486775,0.0,2.72047395240745e-08,0.0,301.3633728027344,801.376838684082,197.3031977971395,3.7009774963061015,0.0,210.73885186513263,6.820875857460605e-07,801.3785799662272,2018,2694000,25373884895.179085
2018-08-23,24.30042917962649,0.0183210108699726,92.20503264227744,3.3910424235475007,0.6653503014961547,64.62868800694719,,Algeirs,0.018722164685217,301.86884511311854,0.0009259618030531176,2.6490806829630268e-08,1.3326494899956742e-05,0.0,1.4113874415973745e-05,603.1333239237467,-59.77610484759012,4.205659964680672,115.63124732971193,34.81186919212341,0.0,0.0,0.0,301.86884511311854,800.2945121765136,197.1611447652181,3.645046719908714,0.0,214.42565212249755,7.608883241694286e-07,800.2953804016113,2018,2694000,25338768455.595253
2018-08-24,24.06445987440335,0.0180275923888599,92.12256115502464,4.066550489585698,0.3081502744982589,62.80082947089791,,Algeirs,0.0180733961363633,301.6684655507405,0.0004776527479407377,2.4423177654118543e-08,1.3141618277738113e-05,0.0,1.390671665528013e-05,602.2001996358237,-63.14728217124939,2.2776172940929733,112.815612188975,34.3009179910024,0.0,3.838152804839604e-11,0.0,301.6684655507405,799.0766085306805,196.87641798655196,3.6130407710870105,0.0,212.5395969390869,7.406751788933501e-07,799.0770917256674,2018,2694000,25299272538.054306
2018-08-25,23.41931215324509,0.0174787398964046,92.74787418708644,3.7662603136581194,1.013710747299624,62.38957608561051,,Algeirs,0.0156187762118255,303.10221939086915,0.00010818692505078312,9.412445894455927e-10,1.7630075459843888e-05,0.0,1.8587173970748452e-05,601.2711652119954,-74.65864795049032,9.45092041492462,83.03721895217895,45.84527146021525,0.0,0.0,0.0,303.10221939086915,797.673247528076,196.4021183013916,3.485547131299973,0.0,212.99544016520184,9.561566106874864e-07,797.6733764648437,2018,2694000,25253765243.036976
2018-08-26,23.46041560289476,0.0174964724205812,92.6131209120305,3.616462653148514,0.6887376305154351,61.21909256469901,,Algeirs,0.0240476190422972,302.9294761657714,5.624238833661366e-05,2.9308361478482443e-10,1.374165436042555e-05,0.0,1.4481892837162985e-05,600.337612660726,-65.09983708063761,4.855866873264313,109.23599532445272,35.71958805720012,0.0,0.0,0.0,302.9294761657714,796.1985130310059,195.8608533859253,3.4705368618170427,0.0,214.9120189666748,7.399462405910383e-07,796.1985130310059,2018,2694000,25205951382.72847
2018-08-27,23.371453830527862,0.0172062059369849,91.62369790402704,3.1312391886385025,0.3697686118452429,60.37103062172173,,Algeirs,0.0237344049072513,302.2786019643148,3.861848150942629e-05,1.2979537826474098e-10,1.2647738185478374e-05,0.0,1.3281560726833657e-05,599.3987108866373,-64.88416341145833,1.5526784688234327,115.90084184010824,32.75896949768067,0.0,0.0,0.0,302.2786019643148,795.035740661621,195.6369656880697,3.508237003286679,0.0,215.09497458140055,6.336914429268721e-07,795.0357454935711,2018,2694000,25168255414.86418
2018-08-28,24.091323852016792,0.017887968207295,91.1258108978727,2.3844558156387934,-0.1638257728530673,62.31598256794959,,Algeirs,0.0238591260354345,302.0797889709473,2.9351544018633524e-05,8.390248782200183e-11,1.405063504383482e-05,0.0,1.46911393130722e-05,598.4666926066079,-71.38887462615968,2.2795201460520427,107.03759489059448,36.235693009694415,0.0,0.0,0.0,302.0797889709473,793.8093365987143,195.3426156997681,3.444480900963148,0.0,216.9414852142334,6.404197724204271e-07,793.8093365987143,2018,2694000,25128496246.500233
2018-08-29,24.04653214276369,0.0184918687796529,94.50650709947298,2.073020857279952,0.2454236728807091,63.883612999564406,,Algeirs,0.0170336335431784,302.31991958618164,2.404294787083927e-05,3.6759887755283266e-11,1.2249068432386898e-05,0.0,1.2752628219914189e-05,597.5403612772624,-58.02909971872965,4.176339920361837,80.98274523417155,31.454355510075885,0.0,0.0,0.0,302.31991958618164,792.5820192972819,195.04166469573977,3.41763575176398,0.0,174.64473711649578,5.035224024276437e-07,792.5820192972819,2018,2694000,25088707628.341743
2018-08-30,24.25412129934669,0.0184972883937102,93.39709648862495,3.266096292571641,0.6119145165632945,61.79558112373656,,Algeirs,0.0227741318987682,302.0598238627116,0.0014632277636944,3.769337851622368e-07,1.0688267301854164e-05,0.0,1.1484572742877692e-05,596.6200185139974,-46.53241195678712,1.9745260919133825,113.8799726486206,28.326698716481527,0.0,3.612735944661753e-08,0.0,302.0598238627116,791.7158503214517,195.09594860076905,3.56200291911761,0.0,190.71285826365155,4.193713998852655e-07,791.71743850708,2018,2694000,25060678629.737743
2018-08-31,23.8670719668722,0.0179944511861169,92.98904060179646,3.5866362087910475,0.7454805741652737,62.617289338620935,,Algeirs,0.0209435218479484,302.7767882029215,0.0022721900730781,6.254318679547547e-07,1.20588119026858e-05,0.0,1.317196408763266e-05,595.7150329589844,-50.51242000261943,5.92319374481837,105.60189644495644,32.48864840666453,0.0,1.5408472570551298e-08,0.0,302.7767882029215,790.9069432576497,195.1919318517049,3.546176559726397,0.0,194.52813720703125,4.877191044796078e-07,790.9092315673828,2018,2694000,25034477225.032444
2018-09-01,23.5960815356193,0.0178685191640506,93.97420622904046,3.631262793575619,-0.1318449924541331,62.92534035812431,,Algeirs,0.0237452309268216,302.9464859008789,0.0012369794567348,2.842280792947349e-07,1.1293369171501884e-05,0.0,1.2091056074344424e-05,594.8364107767742,-49.91975946426391,3.766011956334114,113.62907435099284,29.822587021191914,0.0,1.1054305630586736e-09,0.0,302.9464859008789,789.9049807230631,195.06869138081868,3.485543330510457,0.0,197.13556505839028,5.134593336357575e-07,789.9063153584799,2018,2694000,25001963505.854496
2018-09-02,23.234594035406843,0.0174540794925051,93.8090063586688,3.1745896688177493,0.5690218712445094,60.32602295244888,,Algeirs,0.0202568100066855,303.05934168497714,0.0003670208102751834,7.004860091974762e-09,1.2194538157928037e-05,0.0,1.2742566123809712e-05,593.9638326009115,-61.55254046122233,5.093774261077245,105.533180809021,31.429542167981467,0.0,0.0,0.0,303.05934168497714,788.8803199768066,194.91649595896405,3.447882302602132,0.0,203.6084294637044,5.410235588421131e-07,788.8806559244792,2018,2694000,24968712470.01195
2018-09-03,22.947744916378557,0.0172140917546832,94.21916707507133,2.8886759856243733,0.870431765110356,58.9870854970578,,Algeirs,0.0137581697083078,304.6772125244141,0.0021035345057801,4.916415529502652e-07,1.5836588431739074e-05,0.0,1.6871617420595914e-05,593.0967152913412,-56.15361650784809,12.90521924495697,59.69624263445535,41.6138439655304,0.0,3.5645961356823662e-09,0.0,304.6772125244141,787.6120086669922,194.5152871449788,3.293426823616028,0.0,170.37603658040365,5.433884143257738e-07,787.614075978597,2018,2694000,24927650989.191063
2018-09-04,22.77661027951304,0.0169364652559521,93.82953500122828,2.616442891363924,0.5636632393714067,56.31432610176767,,Algeirs,0.018370064208284,303.84112408955895,0.002032112374339,2.2507373855044457e-07,1.1280649713777774e-05,0.0,1.191271716531143e-05,592.2295064290365,-56.65228740374247,2.9248180558284127,108.15137230555216,29.38271836439768,0.0,2.26097135319625e-09,0.0,303.84112408955895,786.3803538004556,194.15089003245035,3.267681947350502,0.0,197.10766550699876,4.069930140020624e-07,786.3824396769206,2018,2694000,24887722352.594524
2018-09-05,22.9957868288458,0.0169504207069097,92.427002644918,3.649831776314133,0.0423477827119285,58.01573935651426,,Algeirs,0.0202819739778836,302.89712142944336,0.0028677912972246,3.764151826383492e-07,9.045125629351484e-06,0.0,9.782491129802414e-06,591.3635907491049,-42.309349807103466,0.1558083999669179,114.07122049331664,24.128512867291768,0.0,5.587952062802045e-10,0.0,302.89712142944336,785.5141138712564,194.15063107808436,3.374526817599932,0.0,180.6625680923462,3.609504906595026e-07,785.5170669555664,2018,2694000,24859667680.23347
2018-09-06,22.906935250080757,0.0168646024366953,92.34615936338572,3.8626825550771793,-0.404069740646886,56.52023185084492,,Algeirs,0.018287670201001,302.60025571187344,0.001668952506831,3.644593181917344e-07,1.0532912328168702e-05,0.0,1.1256496194770683e-05,590.5088691711425,-44.55645944277446,1.3157679915428162,102.2196211496989,27.76414966583252,0.0,1.4037724765936234e-08,0.0,302.60025571187344,784.7167905171711,194.20794302622477,3.42895530462265,0.0,175.8560899734497,3.591252794958125e-07,784.7184626261394,2018,2694000,24833777584.260567
2018-09-07,22.613001159556813,0.0160657149162116,89.71586517703867,2.6462895663930706,-0.9548438277149224,54.99776006064475,,Algeirs,0.0170524898179185,298.59577560424805,0.0080941061644504,1.922019988379967e-06,1.7988747193461073e-05,0.0,2.010926095105485e-05,589.6862640380859,-18.94256025950114,-13.677801823616026,23.836671543121334,49.59949409166972,0.0,1.044167674206046e-06,0.0,298.59577560424805,785.8701591491699,196.18382015228264,4.120018920302391,0.0,78.69765577316284,1.984941617340826e-07,785.8781913757324,2018,2694000,24871375037.12066
2018-09-08,22.322704053429643,0.0166018389879039,94.012393021506,0.5897452619027087,0.7671239295919533,58.85566998349992,,Algeirs,0.0263872778974473,301.2060624440512,0.0025912599250053,4.555783953937483e-07,1.1788173071636266e-05,0.0,1.279469161090674e-05,588.9591545104981,-22.18619232972463,6.373701149225235,64.15901846885681,31.558107630411783,0.0,1.0438352697946424e-08,0.0,301.2060624440512,785.7202789306641,196.76116085052487,3.687855395674705,0.0,124.28341957728068,5.509403740389107e-07,785.7228932698567,2018,2694000,24866340400.170452
2018-09-09,21.789144801313256,0.0156686823064517,92.17827238560066,1.770511038251792,2.3436510696858663,50.61070612518882,,Algeirs,0.0154701120452955,301.62298316955565,0.0025259066188785,5.332730812786698e-07,1.0263338981530976e-05,0.0,1.1174323860056272e-05,588.2489639282227,-21.775861835479738,2.1636747509241103,35.759296290079746,27.56146500905355,0.0,1.930482885122616e-09,0.0,301.62298316955565,784.7534754435222,196.50457585652669,3.650856327017149,0.0,87.25706294377645,3.7770972970604017e-07,784.7560516357422,2018,2694000,24834996189.056812
2018-09-10,21.85478405460794,0.0155078648332995,91.2916085438434,1.9767293842033,0.8422192375925989,47.05124020459863,,Algeirs,0.0204986947278181,301.7830153147379,0.0062580780591815,7.744403508998704e-07,1.2168367322829e-05,0.0,1.3531541192908968e-05,587.5456110636393,-34.807988786697386,3.109503004948298,89.94971701304118,33.375544198354085,0.0,9.138316363251538e-08,0.0,301.7830153147379,784.3102180480956,196.7645528157552,3.793755489587784,0.0,161.24367713928223,5.88733438054249e-07,784.3164545694988,2018,2694000,24820744813.48186
2018-09-11,22.234635375097564,0.0157886934404959,90.91988961484252,2.1688581621080205,0.9288983347094796,47.05068872133074,,Algeirs,0.0193483614052335,303.3115039825439,0.0011232832892953,2.610735585051316e-07,1.4503642296403994e-05,0.0,1.5430223527346243e-05,586.8571108500163,-38.78743672370911,9.193760736783345,73.20437412261963,38.05864874521891,0.0,3.432899984649277e-09,0.0,303.3115039825439,783.2661585489909,196.4091147104899,3.5871563752492266,0.0,159.24577140808103,6.65508652358815e-07,783.2673550923666,2018,2694000,24786733870.70678
2018-09-12,22.7026079806911,0.0164516112453848,91.67866623004774,2.9003245105591318,0.99729019997769,48.13751859666865,,Algeirs,0.0151821697868096,300.1796490987141,0.0116122442802103,2.5271157104119387e-06,1.1567628310634364e-05,0.0,1.4267797117402854e-05,586.1644861857096,-3.966392817099889,-8.346688218911488,30.39375385443369,35.191523822148646,0.0,3.728084360036613e-07,0.0,300.1796490987141,782.9181900024413,196.7536336898804,3.989506510893504,0.0,61.20125222206116,1.7305516383607037e-07,782.9297602335611,2018,2694000,24775789322.859528
2018-09-13,22.411882311879108,0.0161168907294485,91.33479114733096,2.862887678534875,0.7881369349962488,41.28576449133988,,Algeirs,0.0172615422168746,299.53084487915044,0.0171753075555898,3.24790100592054e-06,1.4946881109760092e-05,0.0,1.86739342476964e-05,585.5549662272135,-10.995181862513224,-4.123015982906024,45.36391334533691,46.05926038424174,0.0,1.2335908320911432e-06,0.0,299.53084487915044,785.8940521240233,200.33907636006677,4.385091065367063,0.0,98.29426218668618,4.791530955413255e-07,785.911223856608,2018,2694000,24872445923.00066
2018-09-14,22.117461772490856,0.0156802292140681,90.62220819870012,1.7771941928499293,0.5900976924418307,35.995856786050744,,Algeirs,0.0202778389677405,300.7199213663737,0.0154251626421076,1.4714951575456325e-06,1.2704902762076623e-05,0.0,1.5077593999042922e-05,585.0709643046062,-29.58184548219045,2.7934723794460297,88.91467889149983,37.18888971010844,0.0,1.6364073758268205e-06,0.0,300.7199213663737,786.21602045695,201.1449811299642,4.081924086809158,0.0,158.47893784840903,9.011971950319736e-07,786.2313585917155,2018,2694000,24882824427.98841
2018-09-15,22.63942240544662,0.0157756977244809,88.6574727343485,1.833699255812448,0.1430019216618566,37.53809977051082,,Algeirs,0.0256838369726513,300.44234797159834,0.0142153018193009,1.8760452410523005e-06,1.7345458127238088e-05,0.0,2.0408699189526187e-05,584.6973625183106,-21.870372446378077,0.1731266990303993,72.3614056269328,50.33805352846782,0.0,3.717421620782109e-06,0.0,300.44234797159834,790.5453404744464,205.8480307896932,4.527729634443919,0.0,144.74269797007244,1.1871950466257884e-06,790.5595975240071,2018,2694000,25023142376.716644
2018-09-16,22.61398066163216,0.0146785141669487,82.78488184430853,1.4885911549577873,-0.3703600886807729,33.60231308917826,,Algeirs,0.0164878429301703,301.68193130493165,0.0051779515342786,6.719100357580979e-07,1.8404494608148528e-05,0.0,2.092785892576406e-05,584.4519180297851,-34.62870486577352,5.180577832460404,69.87084252039591,51.61855915387472,0.0,2.892347032693958e-07,0.0,301.68193130493165,790.3723175048829,205.92028770446777,4.086991428335508,0.0,161.2986188252767,1.851453355546558e-06,790.3773900349935,2018,2694000,25017235359.6824
2018-09-17,22.930445640765065,0.0137912730363463,76.15257651487967,1.6660376103229495,-0.2714875483238925,33.22205118931753,,Algeirs,0.0186309818256025,300.5162011464437,0.0074559673026669,1.6995448414528862e-06,1.8543158580541787e-05,0.0,2.159599278002133e-05,584.2085530598958,-22.343082976341243,-2.1903438965479536,28.42859922250112,53.26652010281881,0.0,9.238889011461046e-07,0.0,300.5162011464437,790.2732543945312,206.0646683375041,4.215530943870545,0.0,101.84471476872764,1.3532885973906635e-06,790.2806859334308,2018,2694000,25014100292.19257
2018-09-18,23.068027563834203,0.0131490497079123,72.0524128167866,1.6806802993342504,-0.5625171788763389,33.3789855042148,,Algeirs,0.0159571891262506,301.6451630910238,0.0062542503874283,8.454915291148761e-07,1.948722879963801e-05,0.0,2.269981202971394e-05,583.991859181722,-46.46155943870545,6.303956753015518,67.60445000330606,55.989081112543744,0.0,1.1041554651332793e-07,0.0,301.6451630910238,790.6726320902505,206.68076972961424,4.026489052176475,0.0,176.3628143310547,2.367090794308524e-06,790.6788759867351,2018,2694000,25027009286.441193
2018-09-19,23.40667756554277,0.0133900772576941,71.93522516184879,1.7357501172951215,-0.5508419395377769,34.67631870801896,,Algeirs,0.0181493322520206,300.7556767781575,0.0052407780992022,6.405951391267688e-07,1.5038972276215645e-05,0.0,1.7275428884507464e-05,583.771213277181,-39.35419298807779,-0.5453260961920022,93.86519705454508,42.60984937349955,0.0,1.461199358251027e-07,0.0,300.7556767781575,789.6204091389974,205.849218304952,4.01009347140789,0.0,175.28364086151126,1.5958608809540918e-06,789.6256752014161,2018,2694000,24992865382.625637
2018-09-20,23.6309575699197,0.0131532351532123,69.54069830722892,0.8558292082839762,-1.0102103291971445,33.527077516852394,,Algeirs,0.0175081113819032,299.28627929687497,0.0140454104597059,2.3864050992491074e-06,1.4142545702118998e-05,0.0,1.75656061249659e-05,583.5382901509604,-25.803588128089903,-6.095818473895391,80.8783076286316,43.32556648254395,0.0,4.424597639977416e-07,0.0,299.28627929687497,789.9669138590494,206.42860832214356,4.255999538302421,0.0,143.90747203826905,1.036655536523767e-06,789.9809649149577,2018,2694000,25004383583.11971
2018-09-21,24.022826583063583,0.0152808662852487,78.22834531685149,-1.4562740824301146,-2.3201831360978824,48.65783086102886,,Algeirs,0.0176733430086945,298.9453558603923,0.0041218565563516,6.371755712090515e-07,1.1401436290725542e-05,0.0,1.356803646406964e-05,583.3238632202149,-48.50694375038147,-3.725445081790288,88.19333340326945,33.46556523640951,0.0,5.704433077754107e-09,0.0,298.9453558603923,789.3065010070801,205.9826201756795,3.9563419818878174,0.0,166.4382266362508,1.529425724910993e-06,789.310610707601,2018,2694000,24982651250.693268
2018-09-22,23.760189003742088,0.0177221794504508,92.21831329099923,-3.1790394743068604,-0.1618004195445467,61.34140585162516,,Algeirs,0.0191984029486775,299.0869930267333,0.00059965877274711,1.201188729223664e-08,1.3343902867291034e-05,0.0,1.5063017633565325e-05,583.085262298584,-63.704203748703,-0.4787777947882811,82.7718547821045,37.15293232599894,0.0,0.0,0.0,299.0869930267333,788.114436340332,205.0292231241862,3.88192894756794,0.0,183.1510850270589,1.707101547647009e-06,788.1150563557943,2018,2694000,24943892361.255108
2018-09-23,23.0022079625578,0.0167570281331144,91.83617382511336,-0.713642638776717,3.2645254329393403,55.1970216856122,,Algeirs,0.01718013966068,299.8100561777751,0.00013996180393102502,1.0019701540686655e-09,1.4486073522827308e-05,0.0,1.6200124309762032e-05,582.8082471211751,-60.693684132893885,2.1165652379393576,76.73037532170613,39.95760677655537,0.0,0.0,0.0,299.8100561777751,786.7470504760742,203.93883584340412,3.828864324092865,0.0,179.49902356465654,1.7130498816205392e-06,786.7472170511883,2018,2694000,24899548135.251263
2018-09-24,22.941088495124184,0.0165840627213148,91.34387896494512,1.435261159276142,2.4502692249038467,46.629017946165206,,Algeirs,0.0203030290935809,299.7657624562581,8.278897645747443e-05,3.6719124430854377e-10,1.3196110091939771e-05,0.0,1.4630662178660714e-05,582.4874231974283,-58.507385206222544,1.147732893874248,82.22511545817058,36.08653030395507,0.0,0.0,0.0,299.7657624562581,785.3930168151854,202.9056873957316,3.821391497055689,0.0,177.9682907104492,1.4341865030094898e-06,785.3931704203288,2018,2694000,24855651056.393837
2018-09-25,22.918351969336907,0.016621668733112,91.76985744578909,2.327930349150969,0.8908823949293125,39.816411545953954,,Algeirs,0.0296969134515772,298.91378962198894,0.0017952087180068,7.949900135417742e-08,1.1272844039922349e-05,0.0,1.2795244632949716e-05,582.1281962076823,-45.11490788459778,-3.771307363112767,94.61429274876912,31.55947265625,0.0,8.771899322653394e-10,0.0,298.91378962198894,784.2247118631998,202.0964878718058,3.841617937882741,0.0,167.5147432963053,1.4429028945291598e-06,784.2264854431153,2018,2694000,24817828088.35173
2018-09-26,23.031780637150867,0.0153211748001903,83.92281721807971,1.866019575971436,0.0980455928925396,33.68975377763157,,Algeirs,0.0276421258148426,298.0919865926107,0.0057224020575328,1.0779854965411082e-06,1.0217041945755533e-05,0.0,1.2192684683517047e-05,581.7418769836426,-41.33165144920349,-3.1437174419562024,83.37163855234783,30.073255364100135,0.0,2.3906327580499225e-08,0.0,298.0919865926107,783.288168334961,201.5462851842244,3.880090359846751,0.0,151.63454462687173,8.976567204221908e-07,783.2939020792644,2018,2694000,24787594502.20256
2018-09-27,23.21808789814422,0.0137046276740469,74.28723258675234,1.4058351910722289,0.2208983831097852,30.50864455599637,,Algeirs,0.0302161536179482,297.42996826171867,0.0007080833512494185,2.0444931347896052e-08,1.1640444779459356e-05,0.0,1.26023980252891e-05,581.3372802734375,-58.30028144518534,-7.620409794648489,92.38389431635538,31.083813643455503,0.0,0.0,0.0,297.42996826171867,782.3047587076823,200.96737632751464,3.816318253676097,0.0,174.14039077758784,9.415075790109028e-07,782.3053766886393,2018,2694000,24755547321.52512
2018-09-28,23.26718141027056,0.0122472979910642,66.21459944271514,0.9791729381017246,0.0835301280119514,29.24014546278352,,Algeirs,0.0186027169926092,296.01153971354165,0.00013564222354034428,7.536438723088066e-10,1.04998098966765e-05,0.0,1.127727508295114e-05,580.9116617838541,-67.62132829030355,-9.954539831479387,90.17166849772136,27.815395800272626,0.0,0.0,0.0,296.01153971354165,781.2455884297689,200.3340888341268,3.8076701432466513,0.0,175.6490130742391,7.767107907360089e-07,781.2458941141763,2018,2694000,24721199767.26862
2018-09-29,23.15720822428161,0.0107381650316507,58.62846694998319,0.6757352344788105,0.140346311404577,26.470452091470968,,Algeirs,0.0157585932795579,295.28551762898763,9.146729738252664e-05,3.0699754000514566e-10,1.1015980578577e-05,0.0,1.178037059238098e-05,580.4660512288411,-80.28284724553426,-6.830470464626948,76.57822481791179,29.056284348169964,0.0,0.0,0.0,295.28551762898763,780.24757232666,199.78148790995283,3.79113543232282,0.0,179.08899765014647,7.640831414098177e-07,780.247636159261,2018,2694000,24688837064.85626
2018-09-30,23.20634847524655,0.0102208607824065,55.76128336544208,1.402042319092294,0.3185923395709365,26.8736077420106,,Algeirs,0.0134358532532739,296.9240622202556,6.957977745211489e-05,1.944588022435393e-10,1.235499930771766e-05,0.0,1.3123720274658504e-05,580.0001940409342,-68.41906572977702,1.977414745092392,68.80853494008383,32.36966021060943,0.0,0.0,0.0,296.9240622202556,779.1401102701823,199.13987681070964,3.7481177886327104,0.0,171.5796251296997,7.685273155348207e-07,779.1401397705079,2018,2694000,24652932942.203888
